GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US48879,48879,ZCTA5 48879,6703,253,54628,4582,98.2,1.0,55106,4371,0.3,0.4,90104,97772,0.1,0.2,,,0.2,0.2,44375,148159,0.0,0.4,,,0.2,0.2,80625,90115,0.9,0.8,40156,42137,2.5,1.0,62500,30662,96.2,1.3,54899,4278,5.8,2.2,14397,17682,32.1,2.5,63193,7334,40.8,2.3,66028,2659,21.3,2.0,31013,5917,4674,208,65848,2434,50.1,3.0,68224,7074,49.9,3.0,64297,2184,81.8,3.0,74590,2904,13.4,2.8,27386,2717,4.8,2.0,41000,17676,2029,246,31064,4576,65.1,5.6,29137,5269,53.4,6.7,27188,4992,11.7,5.4,43750,39816,34.9,5.6,35395,9215,25.9,4.9,33520,6078,9.0,4.2,48229,9808,20.4,,,,21.1,,,,17.3,,,
8600000US48880,48880,ZCTA5 48880,3135,254,32181,3634,93.5,4.1,31978,4285,0.0,0.8,,,1.1,1.7,,,0.4,0.6,,,0.0,0.8,,,0.5,0.6,30469,2122,4.5,3.5,65118,57911,3.1,1.6,35625,20132,91.6,4.1,31660,4194,6.7,2.3,14395,7273,27.5,3.8,37466,15248,39.2,4.2,40380,13897,26.7,2.8,25833,2281,2018,192,46603,7437,45.1,4.9,42600,16881,54.9,4.9,48889,5277,80.1,6.4,55667,9033,15.7,6.0,21750,11147,4.2,2.3,30208,29028,1117,186,23139,1630,48.8,8.8,21932,6717,47.4,8.7,20227,7132,1.3,1.0,40625,16829,51.2,8.8,23860,3185,40.6,8.8,21941,3778,10.7,5.1,36563,36133,23.0,,,,20.0,,,,24.6,,,
8600000US48881,48881,ZCTA5 48881,1989,150,51627,5886,96.7,2.5,51433,6439,1.6,2.5,,,0.8,0.9,43182,39280,0.1,0.2,,,0.0,1.2,,,0.1,0.2,,,0.8,0.8,50938,24166,0.1,0.2,,,96.7,2.5,51433,6439,1.2,1.1,10000,2306,36.8,5.5,60848,5968,41.7,5.0,59911,12664,20.4,3.0,33036,8182,1516,150,58775,5895,39.0,7.4,54712,7074,61.0,7.4,62446,14888,81.1,4.6,66528,10433,12.9,4.9,26333,11251,5.9,2.5,35357,19984,473,91,19063,1856,58.8,9.5,17500,2142,58.4,9.8,17419,2207,0.4,0.9,,,41.2,9.5,23516,7507,30.7,7.8,20221,3401,10.6,7.4,64500,81048,29.3,,,,28.2,,,,26.2,,,
8600000US48883,48883,ZCTA5 48883,2670,160,51220,3384,97.6,1.2,51723,3531,0.0,0.9,,,0.4,0.4,31875,20420,0.2,0.4,28750,5791,0.0,0.9,,,0.6,0.8,,,1.0,0.7,52778,20039,1.8,1.0,43015,36508,96.6,1.3,51921,3582,3.0,1.4,35707,2547,34.2,3.4,58108,6437,41.5,3.5,57552,8123,21.3,2.9,39695,2659,2011,133,55408,4433,44.5,3.7,56813,6354,55.5,3.7,54527,5180,77.3,3.7,61047,2572,12.8,3.0,30221,7047,9.9,3.1,40865,9409,659,111,36115,3388,55.4,8.0,34375,9424,51.6,8.3,32143,12565,3.8,2.4,62969,23628,44.6,8.0,37065,10169,35.7,7.7,34844,32145,9.0,4.7,37120,3584,25.5,,,,25.3,,,,24.1,,,
8600000US48884,48884,ZCTA5 48884,1671,101,43258,2695,97.7,1.2,43668,2753,0.9,0.9,,,0.6,0.5,9000,2122,0.0,1.5,,,0.0,1.5,,,0.5,0.7,45250,21978,0.2,0.4,,,2.7,1.7,42734,38822,95.6,2.0,44028,3230,3.4,2.3,36125,11922,28.5,5.0,44830,2228,42.8,4.8,50946,4837,25.3,3.5,36607,2850,1227,106,44981,2110,35.0,5.1,43333,3965,65.0,5.1,46146,2401,84.4,3.9,46991,2952,10.3,3.5,17206,15218,5.4,2.4,31250,36198,444,82,28269,12768,47.7,9.5,22917,6524,39.6,8.7,20278,5202,8.1,5.5,70500,85672,52.3,9.5,37375,5495,42.8,9.6,35250,16388,9.5,5.0,53571,6068,36.3,,,,34.6,,,,34.9,,,
8600000US48885,48885,ZCTA5 48885,316,70,37222,10882,98.4,2.3,40089,9689,0.0,7.6,,,1.6,2.3,,,0.0,7.6,,,0.0,7.6,,,0.0,7.6,,,0.0,7.6,,,0.0,7.6,,,98.4,2.3,40089,9689,2.5,3.5,30500,45948,30.1,11.6,40694,20199,47.8,10.7,50139,31790,19.6,7.8,32500,13802,219,49,50694,27592,28.3,12.8,69583,36199,71.7,12.8,45521,9300,90.9,7.1,51528,32741,5.9,5.3,28958,22416,3.2,4.5,,,97,48,21250,12918,37.1,22.1,26000,23757,37.1,22.1,26000,23757,0.0,22.5,,,62.9,22.1,20250,19639,57.7,23.1,18750,20611,5.2,8.5,,,23.4,,,,15.5,,,,41.2,,,
8600000US48886,48886,ZCTA5 48886,874,95,33534,3165,99.2,1.0,33685,3232,0.0,2.8,,,0.0,2.8,,,0.0,2.8,,,0.0,2.8,,,0.0,2.8,,,0.8,1.0,9250,25078,0.0,2.8,,,99.2,1.0,33685,3232,4.1,3.7,30357,30263,20.1,7.3,34167,11939,50.2,7.3,37386,5945,25.5,4.5,31587,3748,581,99,36750,7682,40.6,9.9,34167,13850,59.4,9.9,37917,9017,85.9,7.9,40268,6834,10.3,7.2,10000,25655,3.8,3.5,8750,18927,293,74,31875,5256,42.7,12.3,23750,11071,40.3,12.2,22955,10280,2.4,3.5,,,57.3,12.3,33500,2488,45.4,13.8,32607,5935,11.9,8.5,49464,35222,32.7,,,,34.6,,,,29.0,,,
8600000US48888,48888,ZCTA5 48888,2464,150,37778,5754,98.4,0.8,37951,5729,0.3,0.5,,,0.3,0.3,46250,23119,0.0,1.0,,,0.0,1.0,,,0.5,0.5,28750,10970,0.4,0.4,31563,15012,1.5,0.8,35893,14106,97.2,1.1,38333,5967,4.3,2.0,25114,9350,27.8,3.5,51364,10376,43.1,3.1,47370,4145,24.8,2.8,27500,2437,1741,131,46406,5466,35.4,4.8,51094,13087,64.6,4.8,45583,6852,76.5,4.6,51500,5729,12.7,3.1,19276,3973,10.8,3.4,30667,12779,723,99,26568,2628,52.0,8.3,19896,4145,44.8,8.1,18958,4355,7.2,4.1,45417,61308,48.0,8.3,31250,4480,33.9,7.2,28155,3463,14.1,6.1,53571,17271,29.3,,,,28.3,,,,25.0,,,
8600000US48889,48889,ZCTA5 48889,540,47,41848,3681,99.4,0.9,42011,3722,0.0,4.5,,,0.0,4.5,,,0.0,4.5,,,0.0,4.5,,,0.0,4.5,,,0.6,0.9,,,0.0,4.5,,,99.4,0.9,42011,3722,1.1,1.6,45000,77874,26.9,5.8,50694,8350,50.4,6.4,44375,6800,21.7,5.0,25341,3315,428,46,46346,6096,43.2,6.9,48194,10301,56.8,6.9,44653,8263,85.5,6.6,49773,7514,6.3,4.6,18173,3066,8.2,4.4,37361,11923,112,34,20833,6354,64.3,15.2,21250,9965,56.3,17.4,17250,11698,8.0,10.1,73125,76460,35.7,15.2,20000,9655,19.6,14.4,19375,2972,16.1,10.9,36250,26597,25.2,,,,25.0,,,,25.9,,,
8600000US48890,48890,ZCTA5 48890,732,66,51667,5849,98.6,1.6,51759,5984,0.0,3.4,,,0.0,3.4,,,0.0,3.4,,,0.0,3.4,,,1.4,1.6,22083,82405,0.0,3.4,,,2.6,2.4,20625,16990,97.4,2.4,52176,6123,3.3,2.6,64167,98761,38.0,5.8,52143,7766,41.3,5.8,58000,14616,17.5,4.8,31591,9403,607,62,56411,7850,45.3,7.3,55250,8332,54.7,7.3,62857,17090,80.6,6.0,66625,13526,13.0,5.1,26328,6654,6.4,3.6,36250,17886,125,30,32708,13873,56.0,13.5,33125,20183,52.8,12.8,29167,20302,3.2,4.4,,,44.0,13.5,27083,19915,39.2,13.3,22292,19845,4.8,5.6,98125,49263,22.1,,,,25.2,,,,5.6,,,
8600000US48891,48891,ZCTA5 48891,1063,123,38345,5056,96.4,2.2,38277,4907,0.8,1.0,50250,28397,0.4,0.8,,,0.3,0.6,,,0.0,2.3,,,0.0,2.3,,,2.1,1.8,53750,72088,0.8,0.8,25000,24594,96.0,2.2,38412,5101,0.8,1.0,41250,16635,24.1,5.5,40833,24480,48.6,6.5,45417,12999,26.5,4.4,25357,4221,786,100,39865,4581,34.7,7.0,41856,6899,65.3,7.0,37992,3537,81.8,6.9,46793,8844,12.0,6.3,11071,4797,6.2,5.7,40644,5094,277,84,25795,9521,59.2,16.4,20417,13882,56.7,16.2,14948,15060,2.5,4.0,,,40.8,16.4,29511,34870,31.0,16.1,28043,9485,9.7,9.3,87750,128862,36.6,,,,35.6,,,,38.3,,,
8600000US48892,48892,ZCTA5 48892,1580,152,63182,5369,100.0,1.6,63182,5369,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,1.3,1.3,111875,24955,98.7,1.3,62784,6167,4.3,3.8,75321,101356,37.0,7.9,62969,18584,37.8,5.7,70950,11689,20.9,5.5,31875,14455,1177,122,67330,6866,50.0,7.6,63670,8344,50.0,7.6,71488,7755,69.2,7.7,75455,6601,22.8,6.8,24091,15421,8.1,5.0,63105,25943,403,110,32216,12556,38.2,14.4,25588,4306,30.8,12.8,24063,7222,7.4,6.2,27273,2432,61.8,14.4,50694,27178,41.4,15.6,31125,27359,20.3,12.3,77244,52852,20.6,,,,19.7,,,,22.1,,,
8600000US48893,48893,ZCTA5 48893,2123,129,45504,5189,96.8,1.6,44968,5034,0.8,1.0,7955,1671,1.6,1.1,82500,58794,0.0,1.2,,,0.0,1.2,,,0.0,1.2,,,0.8,0.6,66250,5172,0.7,0.5,33750,95070,96.5,1.6,44744,4988,3.1,1.8,59688,30745,34.1,5.0,41514,5096,37.6,4.3,70000,9479,25.2,3.0,35848,4348,1594,125,53056,11277,38.5,5.2,50417,16432,61.5,5.2,55129,13884,78.0,5.6,60250,6183,17.4,5.5,11250,10315,4.5,2.2,39615,28800,529,102,29145,7172,51.6,10.8,25721,4176,37.8,9.0,21786,7451,13.8,7.1,70724,18283,48.4,10.8,40000,16576,39.5,10.2,34219,14323,8.9,6.0,72750,45434,19.8,,,,19.6,,,,19.1,,,
8600000US48894,48894,ZCTA5 48894,672,84,64688,7669,100.0,3.6,64688,7669,0.0,3.6,,,0.0,3.6,,,0.0,3.6,,,0.0,3.6,,,0.0,3.6,,,0.0,3.6,,,1.0,1.8,,,99.0,1.8,65083,8162,1.5,2.2,,,27.1,6.3,87500,18889,37.2,7.3,74250,13654,34.2,7.2,30000,10520,567,75,72548,8042,37.9,7.4,88417,9918,62.1,7.4,55227,11387,96.3,3.1,71071,8486,1.1,1.3,,,2.6,2.7,99205,24416,105,46,26023,7899,70.5,18.4,21806,5983,55.2,21.5,20694,2350,15.2,20.9,73667,814,29.5,18.4,35481,11271,29.5,18.4,35481,11271,0.0,21.0,,,38.1,,,,38.6,,,,35.2,,,
8600000US48895,48895,ZCTA5 48895,4214,201,77321,3390,97.5,1.4,78202,3449,1.4,1.3,19153,1997,0.2,0.2,76458,12267,0.2,0.3,,,0.0,0.6,,,0.0,0.6,,,0.6,0.7,27250,76454,1.8,1.1,23750,71189,95.8,1.8,78409,3505,2.2,1.8,9563,11161,30.0,3.4,77604,9038,45.0,3.0,90615,9134,22.8,2.2,57596,13012,3247,156,88429,6473,41.7,4.1,88125,9803,58.3,4.1,88456,9299,89.2,2.8,94000,7911,7.9,2.3,29063,45207,3.0,1.6,51786,51307,967,181,30071,5057,53.7,8.6,27782,5037,52.3,8.8,27266,5257,1.3,1.7,106625,69069,46.3,8.6,38426,24312,42.5,8.6,34519,25120,3.8,2.9,118646,130103,17.9,,,,17.5,,,,18.4,,,
8600000US48896,48896,ZCTA5 48896,40,22,25833,2008,100.0,41.1,25833,2008,0.0,41.1,,,0.0,41.1,,,0.0,41.1,,,0.0,41.1,,,0.0,41.1,,,0.0,41.1,,,0.0,41.1,,,100.0,41.1,25833,2008,0.0,41.1,,,50.0,28.2,26042,3557,27.5,28.5,14219,77169,22.5,18.9,27083,106089,25,19,25469,11862,60.0,33.3,26094,32431,40.0,33.3,20000,57218,56.0,36.8,27188,86800,24.0,33.1,4375,26334,20.0,29.7,,,15,14,14844,72290,100.0,67.2,14844,72290,100.0,67.2,14844,72290,0.0,67.2,,,0.0,67.2,,,0.0,67.2,,,0.0,67.2,,,37.5,,,,8.0,,,,53.3,,,
8600000US48897,48897,ZCTA5 48897,560,81,43750,10019,97.3,2.4,44063,10557,0.0,4.4,,,0.9,1.5,,,0.0,4.4,,,0.0,4.4,,,1.1,1.7,,,0.7,1.1,,,1.4,1.8,40833,26089,97.0,2.3,44188,10755,2.9,2.7,21071,16275,34.8,10.0,42639,27950,47.3,10.7,62614,17638,15.0,5.8,23750,10695,484,80,44722,17276,43.0,10.7,41739,19871,57.0,10.7,51818,12970,77.5,11.5,63068,10949,10.7,4.9,31250,8271,11.8,10.9,40843,10828,76,28,42500,23132,35.5,15.3,13750,10551,28.9,14.2,11786,5982,6.6,8.1,125938,104814,64.5,15.3,43977,4095,43.4,16.8,43977,1905,21.1,16.5,42500,145517,16.6,,,,18.0,,,,7.9,,,
8600000US48906,48906,ZCTA5 48906,10690,358,40956,3097,79.5,2.3,43418,1727,12.6,1.8,25844,7762,0.5,0.4,33214,48584,0.8,0.5,57031,33343,0.2,0.2,122727,70456,2.7,0.8,40341,12524,3.6,1.4,28672,21539,9.9,1.7,37650,6943,74.0,2.6,43838,1628,7.7,1.8,19935,6185,34.4,2.0,45582,3959,39.1,2.1,49354,5664,18.8,1.4,35368,4249,6602,344,48354,5213,45.7,3.0,40864,5904,54.3,3.0,53564,5056,66.0,2.8,61261,4151,27.4,2.9,19811,6901,6.6,1.7,45288,20629,4088,285,28955,2783,49.8,4.8,27412,4066,42.0,4.5,26737,2801,7.9,2.2,37031,18503,50.2,4.8,29536,4166,38.6,4.9,27595,2495,11.5,3.1,45272,9020,28.9,,,,30.2,,,,25.5,,,
8600000US48910,48910,ZCTA5 48910,14861,410,40493,1613,73.7,2.4,43231,1999,16.8,2.0,26283,7615,0.5,0.3,61429,23499,4.1,0.9,38219,9157,0.0,0.2,,,1.9,0.7,43210,7498,3.1,0.9,36975,2795,7.0,1.2,37500,6158,69.7,2.2,43594,2105,9.8,1.5,19001,1855,39.1,1.7,44966,3439,35.9,1.7,45183,2629,15.3,0.9,34838,3988,7756,336,49027,3409,45.2,3.0,44767,3350,54.8,3.0,53606,2483,63.8,3.1,60933,5905,25.8,2.9,28050,5214,10.3,2.0,43288,6949,7105,442,29031,2724,54.6,3.6,28969,3299,43.0,3.7,26845,4151,11.6,2.2,37159,10366,45.4,3.6,29113,4460,36.5,3.2,30231,4671,8.9,2.4,23980,8580,25.1,,,,25.1,,,,23.7,,,
8600000US48911,48911,ZCTA5 48911,16360,398,39931,2317,62.3,2.1,41950,2821,27.2,2.0,34750,6037,0.3,0.2,50455,63468,3.8,0.9,29091,33564,0.1,0.1,,,2.6,0.9,49482,12722,3.6,1.1,31302,13517,9.1,1.6,31719,11546,56.8,2.1,43063,2933,8.8,1.7,19870,1930,37.3,2.3,39961,4172,38.9,2.0,47689,5240,15.0,1.1,33086,2696,10313,401,47990,3059,51.7,2.7,36982,5375,48.3,2.7,57173,4904,60.5,3.3,67106,3907,31.9,2.9,23828,3011,7.6,1.8,40918,10380,6047,401,30033,3440,57.1,3.9,27670,3199,48.6,4.0,25543,2817,8.5,2.6,55612,20178,42.9,3.9,33706,4931,31.3,3.5,30303,8162,11.7,3.1,43013,19689,30.4,,,,29.6,,,,30.2,,,
8600000US48912,48912,ZCTA5 48912,7954,307,37954,2240,74.8,2.7,41456,2115,17.1,2.6,29209,7651,0.3,0.3,46528,12469,1.6,0.7,16653,2704,0.1,0.3,,,2.3,1.0,20962,4122,3.8,1.3,20565,17719,5.8,1.6,17196,6556,71.9,2.9,42288,2504,12.9,2.5,21964,3959,39.9,2.7,40055,3575,32.4,2.7,47500,6275,14.7,1.5,33153,6127,3576,260,45819,5281,48.6,4.1,33667,7381,51.4,4.1,53276,5243,57.1,4.6,64020,6478,30.3,4.9,28093,4793,12.6,3.1,25417,20928,4378,323,32780,3233,53.5,4.7,30399,5652,41.4,4.7,25486,3731,12.1,3.0,42551,3670,46.5,4.7,35870,3668,33.0,4.8,30869,4646,13.5,3.5,46953,10939,31.6,,,,33.3,,,,29.7,,,
8600000US48915,48915,ZCTA5 48915,3397,232,40903,2933,57.3,4.6,52500,5076,28.0,4.0,35169,7192,1.4,1.4,16600,7130,2.9,2.0,27000,5088,0.0,0.7,,,4.9,1.8,41458,44268,5.5,3.3,24643,26905,9.1,2.8,38519,8214,52.3,4.7,53701,4189,5.8,3.1,48167,16288,39.1,3.6,38798,5464,36.3,4.3,44896,8097,18.9,2.4,36771,8837,1854,180,52254,7720,47.8,6.1,40625,13156,52.2,6.1,59904,8539,62.0,6.6,64237,6789,25.7,6.5,17258,14183,12.3,4.7,55256,9940,1543,204,32072,3188,51.0,7.6,33665,4686,38.9,7.2,33476,5006,12.1,4.8,35150,16518,49.0,7.6,31296,4187,40.1,8.1,30141,9521,8.9,4.5,41818,14711,25.6,,,,25.4,,,,25.2,,,
8600000US48917,48917,ZCTA5 48917,14580,365,53649,1719,81.4,1.8,54486,2464,11.8,1.4,60645,11620,0.2,0.2,60197,74186,2.3,0.7,46856,22281,0.1,0.1,,,1.4,0.6,42353,51896,2.8,1.0,33438,9888,5.6,1.3,56875,16086,77.8,1.9,54068,2105,6.6,1.2,24651,6339,31.4,1.7,52196,2876,40.7,1.9,69970,4433,21.2,1.2,41137,2042,8104,362,69419,4193,41.3,3.3,64163,5106,58.7,3.3,72859,4399,76.5,2.8,82794,4061,18.8,2.7,38098,7618,4.7,1.4,35529,6175,6476,491,37436,2550,58.1,3.3,36058,4193,50.0,3.6,33574,4865,8.2,2.2,51711,8334,41.9,3.3,38839,3297,34.7,3.4,38342,3218,7.2,2.0,45000,15430,23.4,,,,22.7,,,,23.6,,,
8600000US48921,48921,ZCTA5 48921,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600000US48933,48933,ZCTA5 48933,1720,182,13938,3962,58.4,8.2,11667,7726,25.0,7.5,17159,12059,1.2,1.5,9141,25412,7.8,4.8,3300,14595,0.0,1.4,,,2.1,2.2,31875,87001,5.5,3.4,10089,9827,6.3,3.9,31146,54045,55.9,8.3,10625,8375,24.5,6.7,5995,5251,43.7,7.8,19110,6711,21.2,5.2,14207,4223,10.6,3.6,11359,5062,383,121,22697,12355,58.2,15.6,14261,20612,41.8,15.6,30417,27999,39.2,20.2,43250,25231,33.9,18.5,21875,16147,26.9,19.7,10953,4232,1337,185,9912,3606,47.3,8.5,8377,2957,43.8,8.3,7909,3168,3.6,2.5,51250,72925,52.7,8.5,15391,11460,45.9,8.7,11087,10083,6.7,4.7,31515,35144,19.2,,,,14.6,,,,20.5,,,
8600000US49001,49001,ZCTA5 49001,9055,312,34878,3295,79.8,2.9,37773,2509,15.4,2.6,26200,2461,0.2,0.2,52188,15794,1.7,1.1,62093,35103,0.0,0.3,,,0.7,0.5,46806,64107,2.3,1.2,22500,25108,7.9,1.8,26136,12929,73.4,3.1,38822,2227,11.3,2.4,18600,4284,41.3,3.0,42098,3708,32.7,2.3,38299,3905,14.7,1.5,24931,3120,4882,295,40370,3546,56.6,4.0,34167,7482,43.4,4.0,50625,6759,59.4,4.9,58654,3126,30.3,4.3,20015,3536,10.3,3.2,16711,19597,4173,324,26573,1808,53.8,5.3,24303,3186,43.0,4.8,24221,2323,10.7,3.8,25476,22582,46.2,5.3,28695,9082,32.4,5.7,25990,2888,13.8,3.4,41607,12132,21.6,,,,20.6,,,,19.8,,,
8600000US49002,49002,ZCTA5 49002,8067,264,47941,4212,90.4,2.4,49600,5142,5.4,2.1,38813,13906,0.3,0.4,,,1.4,0.8,83438,78239,0.0,0.3,,,0.6,0.6,27202,111436,1.8,1.4,29875,34124,2.4,1.1,68478,69074,89.3,2.6,49357,5190,4.8,1.6,17450,7214,34.9,2.7,55893,6507,37.0,2.8,55948,7694,23.4,2.3,32266,2988,5066,324,61949,4481,49.6,4.1,65068,9071,50.4,4.1,61000,5598,76.8,3.9,70854,3765,14.9,3.5,24890,7417,8.3,3.0,30938,28731,3001,272,29827,2635,56.6,5.3,28682,2024,50.9,5.2,27572,2294,5.8,2.7,71103,18539,43.4,5.3,32849,5874,35.8,5.1,30022,7014,7.5,2.6,68929,40602,21.7,,,,24.0,,,,17.8,,,
8600000US49004,49004,ZCTA5 49004,6410,262,45994,2672,86.7,2.4,46753,3174,9.3,1.8,36645,13754,1.0,0.6,85938,21890,1.1,0.9,35625,116714,0.9,1.0,,,0.6,0.8,,,0.4,0.3,23500,54997,1.2,1.0,38885,6449,86.1,2.4,46801,3433,3.6,1.6,40188,6802,34.6,2.8,51434,8859,38.0,2.8,56265,4788,23.8,1.8,33687,3093,4126,250,56542,5165,48.2,3.3,61154,7610,51.8,3.3,55165,5418,77.8,4.0,66472,4138,16.5,3.3,30488,4363,5.6,2.2,29663,18603,2284,273,30558,4171,65.5,6.1,23148,3590,56.5,6.2,22270,2976,8.9,4.0,36250,20581,34.5,6.1,45685,5601,27.4,5.9,41196,6886,7.1,3.2,97417,46908,20.6,,,,19.4,,,,21.9,,,
8600000US49006,49006,ZCTA5 49006,9826,355,31975,2861,81.4,2.5,34044,2903,14.5,2.3,17198,10797,0.6,0.4,57708,58907,2.1,1.0,7123,19527,0.0,0.3,,,1.2,0.9,61750,38189,0.2,0.2,67361,40252,2.7,1.2,37007,36890,80.1,2.5,34115,3529,32.4,2.7,17874,2230,30.2,2.6,44633,2617,21.3,1.9,54795,10057,16.2,1.5,29869,10215,4037,301,53024,8132,45.3,5.3,43110,15192,54.7,5.3,55766,8954,65.9,5.0,68558,12967,24.4,4.5,26090,6528,9.7,3.4,34191,21968,5789,387,22365,3069,54.7,4.4,21554,3222,35.3,4.3,21186,4949,19.5,3.7,22016,5620,45.3,4.4,23926,4883,23.0,4.0,21885,7486,22.3,3.8,25019,5370,25.4,,,,22.9,,,,26.1,,,
8600000US49007,49007,ZCTA5 49007,4072,282,20237,3978,53.9,3.9,21486,8080,40.9,4.4,21086,5385,1.3,1.1,16295,2838,0.6,0.7,11917,27168,0.0,0.6,,,0.4,0.6,,,2.9,1.7,13981,1495,3.0,2.0,15268,28963,52.1,3.8,22358,8434,19.2,4.0,15519,5170,36.4,4.1,25142,6776,31.5,4.3,25240,14953,12.9,2.1,19375,5027,1595,196,27780,3725,62.2,7.5,24271,5013,37.8,7.5,44229,6109,40.8,7.8,47991,6403,46.0,7.6,18950,5890,13.2,5.8,24583,9258,2477,271,14355,2609,48.5,6.3,13315,2792,37.8,6.0,12433,2609,10.7,3.9,19219,25180,51.5,6.3,16014,7787,39.0,6.8,12326,2854,12.4,4.5,33310,9989,26.6,,,,29.5,,,,23.0,,,
8600000US49008,49008,ZCTA5 49008,6958,293,42050,4684,88.4,2.7,45355,2984,7.0,2.2,14375,4688,0.3,0.4,39063,980,2.2,1.0,12232,25032,0.0,0.4,,,0.8,0.8,36681,45460,1.2,0.7,46364,35627,4.4,1.8,16182,19977,85.5,3.0,45816,2914,12.9,3.1,17807,5611,29.1,2.3,47054,6048,34.1,2.6,62527,13589,23.8,2.5,37204,7210,3457,219,66485,4352,45.5,4.0,58174,6229,54.5,4.0,76939,14362,70.7,4.8,86265,6893,19.6,4.0,21438,12442,9.7,3.1,42258,7169,3501,290,27757,2436,62.8,4.9,27063,3358,52.6,4.5,26360,4578,10.2,2.9,30815,7867,37.2,4.9,28468,3830,24.6,4.5,30313,9964,12.6,4.5,27948,2778,20.1,,,,16.8,,,,22.6,,,
8600000US49009,49009,ZCTA5 49009,17339,367,50003,3489,86.4,2.0,52881,2506,7.9,1.3,26637,10153,0.1,0.1,80625,110051,3.4,1.3,37308,28119,0.0,0.1,,,0.3,0.4,9313,124274,1.8,0.8,20739,7580,2.6,0.9,40225,19731,84.4,2.0,53316,2752,15.2,1.8,15550,1824,29.5,2.1,62896,5288,34.7,1.6,79330,4637,20.7,1.2,38399,5375,10849,377,72832,4911,46.6,2.3,77979,3633,53.4,2.3,67929,4517,78.6,2.5,84829,3933,16.4,1.8,25408,7919,5.0,1.8,34651,9283,6490,492,26851,3760,52.7,4.0,18686,3258,42.4,3.9,18293,2804,10.2,2.7,23803,13283,47.3,4.0,35424,4131,31.5,3.9,38130,6457,15.8,3.9,32494,5473,18.9,,,,16.4,,,,22.7,,,
