treat,vs_12_update,vg_12_update,yearssincereg,age,hhinc,female,asian,black,latino,mideastern,nativeamer,d_miss_race,d_miss_age,d_miss_hhinc,d_miss_gender,township_id,milwaukee
0,1,1,.34223136,-999,29,1,0,0,0,0,0,0,1,0,0,87,1
0,1,1,.23271732,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,.34223136,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.23271732,-999,17,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,0,.13141684,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.22724162,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,9,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,0,.50924027,-999,9,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.22724162,-999,23,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,37,1,0,0,0,0,0,0,1,0,0,87,1
1,1,0,.17248461,-999,37,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.18617386,-999,21,-999,0,0,0,1,0,0,1,0,1,87,1
0,0,0,.34223136,-999,21,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,.13141684,-999,32,1,0,0,1,0,0,0,1,0,0,87,1
1,1,0,.13141684,-999,33,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.34223136,-999,28,0,1,0,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,44,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,.34223136,-999,9,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,25,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,25,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.22724162,-999,28,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.24640657,-999,30,0,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.13141684,-999,38,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.16700889,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.16153319,-999,39,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.34223136,-999,14,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.50924027,-999,24,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.34496921,-999,9,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.22724162,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.17248461,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.13141684,-999,39,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.34223136,-999,26,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,.17248461,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,28,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.16153319,60,28,1,0,1,0,0,0,0,0,0,0,87,1
1,1,0,.17248461,18,82,-999,0,0,1,0,0,0,0,0,1,87,1
0,1,0,.34223136,-999,13,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.22724162,-999,20,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,20,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,21,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.20260096,-999,21,0,0,0,1,0,0,0,1,0,0,87,1
1,0,1,.36687201,-999,47,0,0,0,0,1,0,0,1,0,0,87,1
1,0,1,.22724162,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.15331964,-999,26,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,.17248461,-999,31,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.34223136,-999,32,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.16700889,-999,13,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.16153319,-999,25,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.24914442,-999,25,-999,1,0,0,0,0,0,1,0,1,87,1
0,1,0,.17248461,-999,85,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.22724162,-999,85,-999,-999,-999,-999,-999,-999,1,1,0,1,87,1
1,0,0,.22724162,-999,85,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.22724162,-999,85,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.22724162,-999,85,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,85,1,0,0,1,0,0,0,1,0,0,87,1
0,1,1,.17248461,18,8,-999,0,1,0,0,0,0,0,0,1,87,1
0,1,1,.22724162,49,24,1,0,1,0,0,0,0,0,0,0,87,1
1,1,0,.34223136,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.24914442,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,23,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.34223136,-999,23,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,23,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.14236824,-999,34,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.23271732,21,53,1,0,0,0,0,0,0,0,0,0,87,1
0,0,1,.17248461,-999,35,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.24914442,-999,16,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.22724162,-999,47,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.34223136,-999,47,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.17248461,-999,43,1,0,0,0,1,0,0,1,0,0,87,1
0,0,0,.17248461,-999,19,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.34496921,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,31,0,0,0,1,0,0,0,1,0,0,87,1
0,1,1,.17248461,19,17,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,.19164956,-999,25,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.22724162,-999,30,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.17248461,62,33,0,0,0,1,0,0,0,0,0,0,87,1
1,1,1,.17248461,-999,40,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.34223136,-999,31,1,0,0,1,0,0,0,1,0,0,87,1
1,1,0,.13141684,-999,23,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,33,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.19986311,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.19164956,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,1,.17248461,-999,15,0,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,33,0,1,0,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,47,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,.24640657,-999,15,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,1,.34223136,-999,16,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.13141684,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.59137577,-999,31,0,1,0,0,0,0,0,1,0,0,87,1
0,1,1,.36687201,-999,46,-999,0,0,1,0,0,0,1,0,1,87,1
0,1,1,.22724162,-999,7,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,22,0,0,0,1,0,0,0,1,0,0,87,1
0,1,0,.18343601,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,29,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,22,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.13141684,-999,27,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.34223136,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.34496921,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.34223136,-999,34,0,0,0,0,1,0,0,1,0,0,87,1
0,1,0,.17248461,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.23271732,19,48,1,0,0,1,0,0,0,0,0,0,87,1
1,1,1,.18617386,-999,37,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.23271732,-999,24,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.18343601,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.34223136,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,16,1,0,0,1,0,0,0,1,0,0,87,1
1,1,0,.17248461,-999,16,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.13141684,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,36,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,.34223136,-999,32,-999,1,0,0,0,0,0,1,0,1,87,1
0,1,1,.17248461,-999,31,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.43531826,-999,31,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,24,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,.17248461,-999,28,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.23271732,-999,34,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.36687201,-999,51,1,0,0,0,0,0,0,1,0,0,87,1
0,1,1,.50102669,-999,34,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.45448324,-999,34,1,0,0,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,34,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.16153319,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.24914442,-999,44,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.22724162,-999,31,0,1,0,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,8,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.17248461,19,8,-999,0,1,0,0,0,0,0,0,1,87,1
1,1,1,.34223136,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.13141684,-999,21,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.34223136,-999,39,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.22724162,-999,13,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.19164956,-999,21,-999,0,0,1,0,0,0,1,0,1,87,1
0,1,1,.17248461,-999,82,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,25,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.22724162,-999,44,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.13141684,-999,36,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.46269679,-999,21,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.22724162,-999,44,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.22724162,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.58590007,-999,28,1,0,0,0,0,0,0,1,0,0,87,1
0,1,1,.22724162,-999,28,0,0,0,1,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,15,-999,1,0,0,0,0,0,1,0,1,87,1
0,0,0,.50924027,-999,20,0,0,0,1,0,0,0,1,0,0,87,1
0,0,1,.13141684,-999,28,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.22724162,-999,32,0,0,0,1,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,32,0,0,0,1,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,16,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.21081451,-999,23,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,27,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.13141684,-999,27,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.25462013,-999,24,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.22724162,-999,24,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.55578369,-999,32,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,36,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.50924027,-999,7,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.13141684,-999,29,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,0,.17248461,-999,36,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,1,.34223136,-999,34,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.22724162,-999,34,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.24914442,-999,30,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.15331964,-999,25,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.22724162,-999,48,0,0,0,1,0,0,0,1,0,0,87,1
1,1,0,.17248461,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.13141684,-999,35,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,24,0,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.13141684,-999,39,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.13141684,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.34223136,-999,24,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.22724162,-999,11,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.59137577,19,14,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,.17248461,-999,40,1,0,0,1,0,0,0,1,0,0,87,1
1,0,1,.34223136,-999,41,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.34496921,-999,36,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.22724162,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.34223136,-999,24,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,1,.22724162,-999,7,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.72826833,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.22724162,-999,36,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.34223136,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.13141684,-999,36,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,1,.13141684,-999,39,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.23271732,-999,39,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.13141684,-999,39,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.24640657,-999,26,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.34223136,-999,39,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,43,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.15331964,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,56,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,50,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.20807666,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,35,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.13141684,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,.13141684,-999,23,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.34223136,-999,35,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.34223136,-999,35,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.34223136,-999,33,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.13141684,20,29,1,0,1,0,0,0,0,0,0,0,87,1
1,1,1,.34223136,-999,35,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.17248461,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,.34223136,-999,36,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,0,.17248461,-999,33,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.47364819,-999,8,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,.17248461,-999,45,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.17248461,-999,12,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.47364819,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,0,.13141684,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.59137577,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.50924027,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,0,.22724162,-999,40,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,.19986311,-999,21,-999,0,0,1,0,0,0,1,0,1,87,1
1,1,1,.17248461,-999,20,0,0,0,1,0,0,0,1,0,0,87,1
0,0,1,.17248461,-999,20,0,0,0,1,0,0,0,1,0,0,87,1
1,1,0,.22724162,-999,16,-999,1,0,0,0,0,0,1,0,1,87,1
0,0,0,.22724162,-999,20,1,1,0,0,0,0,0,1,0,0,87,1
0,0,0,.34223136,-999,25,1,0,0,1,0,0,0,1,0,0,87,1
1,1,0,.34223136,-999,25,1,1,0,0,0,0,0,1,0,0,87,1
0,1,1,.19164956,-999,13,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,18,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.16974674,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,1,0,.34223136,-999,13,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,.59137577,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.22724162,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,18,46,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,.13141684,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,22,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,.18617386,-999,29,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,.18617386,-999,25,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,.18617386,-999,25,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,.20260096,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.17248461,-999,29,0,1,0,0,0,0,0,1,0,0,87,1
1,0,0,.34496921,-999,9,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.34496921,-999,9,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,0,.50924027,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.61327857,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.34496921,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.17248461,-999,20,1,1,0,0,0,0,0,1,0,0,87,1
1,1,1,.24914442,-999,20,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,.13141684,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.24914442,-999,16,1,0,0,0,0,0,0,1,0,0,87,1
1,0,0,.16427104,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.24914442,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.58863795,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.50924027,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.46269679,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,46,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,.34496921,-999,19,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,.20260096,-999,34,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.13141684,-999,14,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,.17248461,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.34223136,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,.17248461,-999,38,1,0,0,0,0,0,0,1,0,0,88,0
1,0,0,.17248461,-999,47,1,0,0,0,0,0,0,1,0,0,88,0
1,1,1,.16974674,-999,45,1,0,0,1,0,0,0,1,0,0,90,0
0,1,1,.17248461,-999,29,1,-999,-999,-999,-999,-999,1,1,0,0,91,0
0,1,1,.17248461,-999,26,1,0,0,1,0,0,0,1,0,0,91,0
0,1,0,.17248461,19,51,-999,-999,-999,-999,-999,-999,1,0,0,1,91,0
1,0,1,.17248461,-999,39,1,0,0,1,0,0,0,1,0,0,91,0
1,1,1,.17248461,-999,51,1,0,0,0,0,0,0,1,0,0,94,0
1,1,0,.17248461,-999,64,1,0,0,0,0,0,0,1,0,0,95,0
0,1,1,.22450377,-999,67,1,0,0,0,0,0,0,1,0,0,95,0
0,1,1,.35592061,65,44,1,0,0,0,0,0,0,0,0,0,96,0
0,1,0,.27926078,-999,95,0,1,0,0,0,0,0,1,0,0,99,0
1,0,1,.27926078,-999,48,-999,1,0,0,0,0,0,1,0,1,99,0
1,0,0,.17248461,-999,54,1,0,0,1,0,0,0,1,0,0,99,0
1,0,0,.17248461,-999,76,0,1,0,0,0,0,0,1,0,0,99,0
1,1,1,.45722109,-999,76,0,0,1,0,0,0,0,1,0,0,99,0
0,1,1,.22450377,18,76,0,0,0,1,0,0,0,0,0,0,99,0
1,1,1,.17248461,-999,56,1,0,0,1,0,0,0,1,0,0,99,0
0,0,0,.15605749,-999,87,1,0,0,1,0,0,0,1,0,0,99,0
1,1,1,.26283368,-999,76,1,0,0,0,0,0,0,1,0,0,99,0
1,1,1,.26830938,-999,72,1,1,0,0,0,0,0,1,0,0,99,0
1,1,0,.17248461,-999,83,0,1,0,0,0,0,0,1,0,0,99,0
1,0,1,.17248461,-999,83,1,0,1,0,0,0,0,1,0,0,99,0
1,1,1,.29021218,-999,44,1,0,0,1,0,0,0,1,0,0,100,0
1,1,0,.19164956,-999,45,1,0,0,0,0,0,0,1,0,0,102,0
1,0,1,.17248461,-999,30,1,0,0,0,0,0,0,1,0,0,102,0
1,1,1,.17248461,-999,30,1,0,0,0,0,0,0,1,0,0,102,0
1,0,1,.17248461,-999,33,1,0,0,0,0,0,0,1,0,0,103,0
0,1,1,.17248461,-999,61,1,0,0,1,0,0,0,1,0,0,105,0
1,1,1,.17248461,-999,66,1,0,0,0,0,0,0,1,0,0,105,0
0,1,1,.17248461,-999,38,1,0,0,0,0,0,0,1,0,0,106,0
1,1,0,.17248461,-999,39,0,0,0,1,0,0,0,1,0,0,108,0
1,1,1,.17248461,-999,39,0,0,0,1,0,0,0,1,0,0,108,0
1,1,1,.17248461,46,39,1,0,0,0,0,0,0,0,0,0,108,0
0,1,1,.17248461,-999,60,1,0,0,1,0,0,0,1,0,0,109,0
1,1,1,.17248461,-999,35,1,0,0,0,0,0,0,1,0,0,109,0
1,1,1,.19164956,-999,29,1,0,0,0,0,0,0,1,0,0,112,0
1,0,1,.24366872,-999,29,1,0,0,0,0,0,0,1,0,0,112,0
1,1,1,.45722109,-999,66,0,1,0,0,0,0,0,1,0,0,113,0
0,1,0,.17248461,-999,46,1,0,0,0,0,0,0,1,0,0,113,0
1,1,1,.24093087,-999,61,1,0,0,1,0,0,0,1,0,0,113,0
1,1,0,.17248461,18,79,0,0,0,1,0,0,0,0,0,0,113,0
1,0,0,.17248461,-999,46,-999,0,0,0,1,0,0,1,0,1,113,0
0,0,1,.20533881,-999,37,1,0,0,0,0,0,0,1,0,0,116,0
0,0,1,.17248461,-999,46,0,0,0,0,1,0,0,1,0,0,116,0
1,0,1,.20533881,21,38,1,0,0,0,0,0,0,0,0,0,116,0
0,1,0,.17248461,-999,38,1,0,0,0,0,0,0,1,0,0,116,0
1,0,0,.33675563,-999,41,0,0,0,1,0,0,0,1,0,0,117,0
0,1,1,.17248461,-999,44,0,0,0,1,0,0,0,1,0,0,117,0
0,0,0,.19164956,-999,28,1,0,0,0,0,0,0,1,0,0,119,0
0,1,0,.17248461,-999,35,1,0,0,0,0,0,0,1,0,0,120,0
1,1,0,.17248461,-999,38,1,0,1,0,0,0,0,1,0,0,120,0
1,0,0,.12867899,-999,40,1,0,1,0,0,0,0,1,0,0,122,0
0,0,0,.13415469,-999,35,0,0,0,1,0,0,0,1,0,0,122,0
1,1,1,.24914442,-999,45,1,0,1,0,0,0,0,1,0,0,122,0
1,1,0,.17248461,-999,62,-999,-999,-999,-999,-999,-999,1,1,0,1,122,0
0,0,1,.36139631,-999,62,-999,0,1,0,0,0,0,1,0,1,122,0
0,1,0,.13689254,-999,24,1,0,1,0,0,0,0,1,0,0,122,0
0,0,0,.33675563,-999,27,0,0,0,1,0,0,0,1,0,0,122,0
0,0,0,.12867899,-999,20,-999,0,1,0,0,0,0,1,0,1,122,0
0,1,1,.17248461,-999,45,1,0,0,0,0,0,0,1,0,0,122,0
1,1,1,.17248461,-999,40,1,0,0,1,0,0,0,1,0,0,122,0
0,1,1,.17248461,-999,36,0,0,0,1,0,0,0,1,0,0,122,0
1,1,0,.17248461,-999,30,-999,0,1,0,0,0,0,1,0,1,122,0
0,1,1,.17248461,-999,51,-999,0,1,0,0,0,0,1,0,1,122,0
0,0,1,.41889116,-999,38,1,0,1,0,0,0,0,1,0,0,122,0
0,1,1,.17248461,-999,27,0,0,1,0,0,0,0,1,0,0,122,0
1,1,1,.17248461,-999,40,0,0,0,1,0,0,0,1,0,0,122,0
0,0,0,.34770706,-999,40,-999,1,0,0,0,0,0,1,0,1,122,0
1,0,0,.17248461,-999,19,-999,0,1,0,0,0,0,1,0,1,122,0
1,0,0,.17248461,-999,32,0,0,1,0,0,0,0,1,0,0,122,0
0,0,1,.17248461,-999,27,-999,0,1,0,0,0,0,1,0,1,122,0
1,0,0,.17248461,-999,36,0,0,1,0,0,0,0,1,0,0,122,0
1,1,0,.17248461,-999,36,0,0,1,0,0,0,0,1,0,0,122,0
1,1,1,.17248461,20,19,1,0,1,0,0,0,0,0,0,0,122,0
0,0,0,.31759068,-999,24,0,0,1,0,0,0,0,1,0,0,122,0
1,1,0,.17248461,-999,24,-999,0,1,0,0,0,0,1,0,1,122,0
0,0,0,.12867899,-999,24,-999,0,1,0,0,0,0,1,0,1,122,0
1,0,0,.13689254,-999,18,-999,0,1,0,0,0,0,1,0,1,122,0
0,0,0,.13689254,-999,18,1,0,1,0,0,0,0,1,0,0,122,0
1,0,0,.13689254,-999,34,0,0,1,0,0,0,0,1,0,0,122,0
